fold_id,space_fold,time_fold,n_train,n_test,alpha,feature,coefficient_on_standardized_x,abs_coefficient,feature_group
space1_time0,1,0,644,83,1.311133937421563,era5_slt,-0.0,0.0,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_lai_lv,0.0,0.0,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_lai_hv,-6.090865924251393,6.090865924251393,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_sp,3.232304766669341,3.232304766669341,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_tcw,-17.864540603356925,17.864540603356925,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_tcwv,-0.0,0.0,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_msl,4.18083274300499,4.18083274300499,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_t2m,-0.0,0.0,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_lsm,-0.0,0.0,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_lcc,0.0,0.0,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_mcc,-0.08048632058716784,0.08048632058716784,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_hcc,-0.0,0.0,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_tco3,-0.3100115482706909,0.3100115482706909,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_skt,0.0,0.0,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_tsn,4.640467206786594,4.640467206786594,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_fal,-7.224679876467074,7.224679876467074,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_lmlt,0.0,0.0,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_lict,2.6373211774722987,2.6373211774722987,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_deg0l,0.0,0.0,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_avg_sdlwrf,-0.0,0.0,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_avg_snlwrf,-0.14792239070840763,0.14792239070840763,Atmospheric
