fold_id,space_fold,time_fold,n_train,n_test,alpha,feature,coefficient_on_standardized_x,abs_coefficient,feature_group
space3_time2,3,2,525,92,6.660846290809154,era5_wind10_speed,0.0,0.0,Atmospheric
space3_time2,3,2,525,92,6.660846290809154,era5_tp,-0.0,0.0,Atmospheric
space3_time2,3,2,525,92,6.660846290809154,era5_cp,-0.0,0.0,Atmospheric
space3_time2,3,2,525,92,6.660846290809154,era5_cape,-12.568822507626741,12.568822507626741,Atmospheric
space3_time2,3,2,525,92,6.660846290809154,era5_blh,0.0,0.0,Atmospheric
space3_time2,3,2,525,92,6.660846290809154,era5_sp,0.0,0.0,Atmospheric
space3_time2,3,2,525,92,6.660846290809154,era5_msl,2.0411854605701323,2.0411854605701323,Atmospheric
space3_time2,3,2,525,92,6.660846290809154,era5_i10fg,0.0,0.0,Atmospheric
space3_time2,3,2,525,92,6.660846290809154,hour,0.0,0.0,Time
space3_time2,3,2,525,92,6.660846290809154,latitude,16.122992774599542,16.122992774599542,Space
space3_time2,3,2,525,92,6.660846290809154,longitude,-16.491180136223285,16.491180136223285,Space
space3_time3,3,3,535,78,5.080218046913023,era5_tcc,-0.0,0.0,Atmospheric
space3_time3,3,3,535,78,5.080218046913023,era5_lcc,0.0,0.0,Atmospheric
space3_time3,3,3,535,78,5.080218046913023,era5_mcc,-0.0,0.0,Atmospheric
space3_time3,3,3,535,78,5.080218046913023,era5_hcc,-4.447652738103762,4.447652738103762,Atmospheric
space3_time3,3,3,535,78,5.080218046913023,era5_cloud_layer_sum,-0.0,0.0,Atmospheric
space3_time3,3,3,535,78,5.080218046913023,era5_strd,-0.0,0.0,Atmospheric
space3_time3,3,3,535,78,5.080218046913023,era5_t2m_c,-0.0,0.0,Atmospheric
space3_time3,3,3,535,78,5.080218046913023,era5_d2m_c,-0.0,0.0,Atmospheric
space3_time3,3,3,535,78,5.080218046913023,era5_dewpoint_depression,-0.0,0.0,Atmospheric
space3_time3,3,3,535,78,5.080218046913023,era5_tcwv,-11.843812495755358,11.843812495755358,Atmospheric
space3_time3,3,3,535,78,5.080218046913023,era5_wind10_speed,-0.0,0.0,Atmospheric
space3_time3,3,3,535,78,5.080218046913023,era5_tp,-0.0,0.0,Atmospheric
space3_time3,3,3,535,78,5.080218046913023,era5_cp,-0.0,0.0,Atmospheric
space3_time3,3,3,535,78,5.080218046913023,era5_cape,-9.583608827014206,9.583608827014206,Atmospheric
space3_time3,3,3,535,78,5.080218046913023,era5_blh,-0.0,0.0,Atmospheric
space3_time3,3,3,535,78,5.080218046913023,era5_sp,0.0,0.0,Atmospheric
space3_time3,3,3,535,78,5.080218046913023,era5_msl,6.5369438587143,6.5369438587143,Atmospheric
space3_time3,3,3,535,78,5.080218046913023,era5_i10fg,0.0,0.0,Atmospheric
space3_time3,3,3,535,78,5.080218046913023,hour,-13.051465549956081,13.051465549956081,Time
space3_time3,3,3,535,78,5.080218046913023,latitude,9.108626710137369,9.108626710137369,Space
space3_time3,3,3,535,78,5.080218046913023,longitude,-17.59743847265036,17.59743847265036,Space
